CAMIS,BORO,BUILDING,STREET,ZIPCODE,PHONE,INSPECTION DATE,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41224592,MANHATTAN,653,9 AVENUE                                          ,10036,2123335300,09/11/2012,08B,Not Critical,17,,,10/26/2014,Cycle Inspection / Initial Inspection
41225183,MANHATTAN,114,4 AVENUE,10003,6464166709,09/17/2012,04C,Critical,9,A,09/17/2012,10/26/2014,Cycle Inspection / Re-inspection
41225183,MANHATTAN,114,4 AVENUE,10003,6464166709,09/17/2012,10F,Not Critical,9,A,09/17/2012,10/26/2014,Cycle Inspection / Re-inspection
41225183,MANHATTAN,114,4 AVENUE,10003,6464166709,09/04/2012,02G,Critical,14,,,10/26/2014,Cycle Inspection / Initial Inspection
41225183,MANHATTAN,114,4 AVENUE,10003,6464166709,09/04/2012,04N,Critical,14,,,10/26/2014,Cycle Inspection / Initial Inspection
41225183,MANHATTAN,114,4 AVENUE,10003,6464166709,09/04/2012,10F,Not Critical,14,,,10/26/2014,Cycle Inspection / Initial Inspection
41225243,MANHATTAN,801,2 AVENUE,10017,2128789600,09/10/2012,02G,Critical,11,A,09/10/2012,10/26/2014,Cycle Inspection / Initial Inspection
41225243,MANHATTAN,801,2 AVENUE,10017,2128789600,09/10/2012,08C,Not Critical,11,A,09/10/2012,10/26/2014,Cycle Inspection / Initial Inspection
41225243,MANHATTAN,801,2 AVENUE,10017,2128789600,09/10/2012,09A,Not Critical,11,A,09/10/2012,10/26/2014,Cycle Inspection / Initial Inspection
41225880,QUEENS,17563,HILLSIDE AVENUE                                                                                     ,11432,7186573537,09/13/2012,10F,Not Critical,2,A,09/13/2012,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/21/2012,02G,Critical,14,B,09/21/2012,10/26/2014,Cycle Inspection / Re-inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/21/2012,04M,Critical,14,B,09/21/2012,10/26/2014,Cycle Inspection / Re-inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/07/2012,04M,Critical,9,P,09/07/2012,10/26/2014,Cycle Inspection / Reopening Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/07/2012,08A,Not Critical,9,P,09/07/2012,10/26/2014,Cycle Inspection / Reopening Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,02G,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,04J,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,04L,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,04M,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,05F,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,06D,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,06E,Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,08A,Not Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226130,BROOKLYN,4508,5 AVENUE,11220,7188717627,09/04/2012,10I,Not Critical,93,,,10/26/2014,Cycle Inspection / Initial Inspection
41226548,MANHATTAN,761,MADISON AVENUE                                    ,10065,2126282359,09/17/2012,06D,Critical,5,A,09/17/2012,10/26/2014,Cycle Inspection / Initial Inspection
41226870,QUEENS,15331,CROSS ISLAND PARKWAY                              ,11357,7187464756,09/20/2012,06C,Critical,13,A,09/20/2012,10/26/2014,Cycle Inspection / Initial Inspection
41226870,QUEENS,15331,CROSS ISLAND PARKWAY                              ,11357,7187464756,09/20/2012,06E,Critical,13,A,09/20/2012,10/26/2014,Cycle Inspection / Initial Inspection
41226870,QUEENS,15331,CROSS ISLAND PARKWAY                              ,11357,7187464756,09/20/2012,10F,Not Critical,13,A,09/20/2012,10/26/2014,Cycle Inspection / Initial Inspection
41227001,BROOKLYN,8521,4 AVENUE                                          ,11209,6464962867,09/14/2012,04J,Critical,11,A,09/14/2012,10/26/2014,Cycle Inspection / Re-inspection
41227001,BROOKLYN,8521,4 AVENUE                                          ,11209,6464962867,09/14/2012,10F,Not Critical,11,A,09/14/2012,10/26/2014,Cycle Inspection / Re-inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,02B,Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,02G,Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,04M,Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,05D,Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,08A,Not Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,10B,Not Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227184,MANHATTAN,85,ORCHARD STREET                                    ,10002,2122748208,09/24/2012,10D,Not Critical,37,,,10/26/2014,Cycle Inspection / Initial Inspection
41227212,QUEENS,2503,DITMARS BOULEVARD                                 ,11105,7182044774,09/27/2012,04J,Critical,8,,,10/26/2014,Cycle Inspection / Initial Inspection
41227684,BROOKLYN,2147,MILL AVENUE                                                                                         ,11234,7185312333,09/27/2012,02B,Critical,7,A,09/27/2012,10/26/2014,Cycle Inspection / Initial Inspection
41228172,MANHATTAN,226,WEST   50 STREET                                                                                    ,10019,2122582988,09/12/2012,02G,Critical,8,A,09/12/2012,10/26/2014,Cycle Inspection / Re-inspection
41228286,MANHATTAN,1776,2 AVENUE,10128,2126000949,09/05/2012,06D,Critical,8,A,09/05/2012,10/26/2014,Cycle Inspection / Initial Inspection
41228286,MANHATTAN,1776,2 AVENUE,10128,2126000949,09/05/2012,10F,Not Critical,8,A,09/05/2012,10/26/2014,Cycle Inspection / Initial Inspection
41228483,MANHATTAN,424,EAST 14 STREET,10009,2123881127,09/13/2012,10B,Not Critical,9,A,09/13/2012,10/26/2014,Cycle Inspection / Re-inspection
41228483,MANHATTAN,424,EAST 14 STREET,10009,2123881127,09/13/2012,10C,Not Critical,9,A,09/13/2012,10/26/2014,Cycle Inspection / Re-inspection
41228483,MANHATTAN,424,EAST 14 STREET,10009,2123881127,09/13/2012,10F,Not Critical,9,A,09/13/2012,10/26/2014,Cycle Inspection / Re-inspection
41229295,BROOKLYN,710,5 AVENUE                                                                                            ,11215,7187887384,09/20/2012,,Not Applicable,,,,10/26/2014,Trans Fat / Re-inspection
41230012,MANHATTAN,359,3 AVENUE,10016,2125328171,09/24/2012,02G,Critical,8,A,09/24/2012,10/26/2014,Cycle Inspection / Re-inspection
41230012,MANHATTAN,359,3 AVENUE,10016,2125328171,09/12/2012,02G,Critical,35,,,10/26/2014,Cycle Inspection / Initial Inspection
41230012,MANHATTAN,359,3 AVENUE,10016,2125328171,09/12/2012,04N,Critical,35,,,10/26/2014,Cycle Inspection / Initial Inspection
41230213,BROOKLYN,40,HOYT STREET,11201,7186243996,09/26/2012,02G,Critical,17,,,10/26/2014,Cycle Inspection / Initial Inspection
41230213,BROOKLYN,40,HOYT STREET,11201,7186243996,09/26/2012,04J,Critical,17,,,10/26/2014,Cycle Inspection / Initial Inspection
41230213,BROOKLYN,40,HOYT STREET,11201,7186243996,09/26/2012,10F,Not Critical,17,,,10/26/2014,Cycle Inspection / Initial Inspection
41230965,QUEENS,50-04,VERNON BOULEVARD,11101,7187842350,09/07/2012,10F,Not Critical,2,A,09/07/2012,10/26/2014,Cycle Inspection / Re-inspection
41230965,QUEENS,50-04,VERNON BOULEVARD,11101,7187842350,09/07/2012,20A,Not Critical,,,,10/26/2014,Administrative Miscellaneous / Re-inspection
41231024,BROOKLYN,4918,8 AVENUE,11220,7188539605,09/11/2012,02G,Critical,7,A,09/11/2012,10/26/2014,Cycle Inspection / Initial Inspection
41232213,QUEENS,11816,QUEENS BOULEVARD                                                                                    ,11375,7185750983,09/27/2012,02G,Critical,18,,,10/26/2014,Cycle Inspection / Initial Inspection
41232213,QUEENS,11816,QUEENS BOULEVARD                                                                                    ,11375,7185750983,09/27/2012,06C,Critical,18,,,10/26/2014,Cycle Inspection / Initial Inspection
41232213,QUEENS,11816,QUEENS BOULEVARD                                                                                    ,11375,7185750983,09/27/2012,10F,Not Critical,18,,,10/26/2014,Cycle Inspection / Initial Inspection
41232292,BRONX,564,WEST  235 STREET,10463,7187964500,09/20/2012,02B,Critical,21,,,10/26/2014,Cycle Inspection / Initial Inspection
41232292,BRONX,564,WEST  235 STREET,10463,7187964500,09/20/2012,02G,Critical,21,,,10/26/2014,Cycle Inspection / Initial Inspection
41232292,BRONX,564,WEST  235 STREET,10463,7187964500,09/20/2012,10B,Not Critical,21,,,10/26/2014,Cycle Inspection / Initial Inspection
41232292,BRONX,564,WEST  235 STREET,10463,7187964500,09/20/2012,10F,Not Critical,21,,,10/26/2014,Cycle Inspection / Initial Inspection
41232711,MANHATTAN,2266,3 AVENUE                                                                                            ,10035,2125345266,09/26/2012,04N,Critical,6,,,10/26/2014,Cycle Inspection / Initial Inspection
41233598,MANHATTAN,488,AMSTERDAM AVENUE                                                                                    ,10024,2128740737,09/24/2012,02B,Critical,29,,,10/26/2014,Cycle Inspection / Initial Inspection
41233598,MANHATTAN,488,AMSTERDAM AVENUE                                                                                    ,10024,2128740737,09/24/2012,04L,Critical,29,,,10/26/2014,Cycle Inspection / Initial Inspection
41233598,MANHATTAN,488,AMSTERDAM AVENUE                                                                                    ,10024,2128740737,09/24/2012,06F,Critical,29,,,10/26/2014,Cycle Inspection / Initial Inspection
41233598,MANHATTAN,488,AMSTERDAM AVENUE                                                                                    ,10024,2128740737,09/24/2012,08A,Not Critical,29,,,10/26/2014,Cycle Inspection / Initial Inspection
41233598,MANHATTAN,488,AMSTERDAM AVENUE                                                                                    ,10024,2128740737,09/24/2012,10F,Not Critical,29,,,10/26/2014,Cycle Inspection / Initial Inspection
41233904,BRONX,1300,CROSBY AVENUE                                                                                       ,10461,7188296230,09/18/2012,02B,Critical,23,,,10/26/2014,Cycle Inspection / Initial Inspection
41233904,BRONX,1300,CROSBY AVENUE                                                                                       ,10461,7188296230,09/18/2012,04N,Critical,23,,,10/26/2014,Cycle Inspection / Initial Inspection
41233904,BRONX,1300,CROSBY AVENUE                                                                                       ,10461,7188296230,09/18/2012,06C,Critical,23,,,10/26/2014,Cycle Inspection / Initial Inspection
41233904,BRONX,1300,CROSBY AVENUE                                                                                       ,10461,7188296230,09/18/2012,08A,Not Critical,23,,,10/26/2014,Cycle Inspection / Initial Inspection
41234608,QUEENS,78-07,ROOSEVELT AVENUE,11372,7186516468,09/19/2012,04L,Critical,10,,,10/26/2014,Cycle Inspection / Initial Inspection
41234608,QUEENS,78-07,ROOSEVELT AVENUE,11372,7186516468,09/19/2012,08C,Not Critical,10,,,10/26/2014,Cycle Inspection / Initial Inspection
41234695,BROOKLYN,590406,5 AVENUE                                                                                            ,11220,7188333326,09/05/2012,04L,Critical,12,A,09/05/2012,10/26/2014,Cycle Inspection / Re-inspection
41234695,BROOKLYN,590406,5 AVENUE                                                                                            ,11220,7188333326,09/05/2012,08A,Not Critical,12,A,09/05/2012,10/26/2014,Cycle Inspection / Re-inspection
41234695,BROOKLYN,590406,5 AVENUE                                                                                            ,11220,7188333326,09/05/2012,10A,Not Critical,12,A,09/05/2012,10/26/2014,Cycle Inspection / Re-inspection
41234927,BRONX,4279,KATONAH AVENUE                                                                                      ,10470,7182312981,09/11/2012,06C,Critical,13,A,09/11/2012,10/26/2014,Cycle Inspection / Initial Inspection
41234927,BRONX,4279,KATONAH AVENUE                                                                                      ,10470,7182312981,09/11/2012,10F,Not Critical,13,A,09/11/2012,10/26/2014,Cycle Inspection / Initial Inspection
41234950,MANHATTAN,111,WORTH STREET,10013,2126192721,09/05/2012,04M,Critical,16,B,09/05/2012,10/26/2014,Cycle Inspection / Re-inspection
41234950,MANHATTAN,111,WORTH STREET,10013,2126192721,09/05/2012,06D,Critical,16,B,09/05/2012,10/26/2014,Cycle Inspection / Re-inspection
41234950,MANHATTAN,111,WORTH STREET,10013,2126192721,09/05/2012,08A,Not Critical,16,B,09/05/2012,10/26/2014,Cycle Inspection / Re-inspection
41235038,MANHATTAN,134,WEST   37 STREET,10018,2122447315,09/06/2012,06D,Critical,10,A,09/06/2012,10/26/2014,Cycle Inspection / Initial Inspection
41235038,MANHATTAN,134,WEST   37 STREET,10018,2122447315,09/06/2012,10F,Not Critical,10,A,09/06/2012,10/26/2014,Cycle Inspection / Initial Inspection
41235116,QUEENS,          ,LGA                                               ,11369,7184631986,09/07/2012,04H,Critical,15,B,09/07/2012,10/26/2014,Cycle Inspection / Re-inspection
41235116,QUEENS,          ,LGA                                               ,11369,7184631986,09/07/2012,04L,Critical,15,B,09/07/2012,10/26/2014,Cycle Inspection / Re-inspection
41235116,QUEENS,          ,LGA                                               ,11369,7184631986,09/07/2012,08C,Not Critical,15,B,09/07/2012,10/26/2014,Cycle Inspection / Re-inspection
41235437,MANHATTAN,27,AVENUE B,10009,2124207656,09/13/2012,02G,Critical,13,,,10/26/2014,Cycle Inspection / Initial Inspection
41235437,MANHATTAN,27,AVENUE B,10009,2124207656,09/13/2012,06D,Critical,13,,,10/26/2014,Cycle Inspection / Initial Inspection
41235694,STATEN ISLAND,1877,VICTORY BOULEVARD,10314,7182734515,09/20/2012,02B,Critical,12,A,09/20/2012,10/26/2014,Cycle Inspection / Initial Inspection
41235694,STATEN ISLAND,1877,VICTORY BOULEVARD,10314,7182734515,09/20/2012,10F,Not Critical,12,A,09/20/2012,10/26/2014,Cycle Inspection / Initial Inspection
41235694,STATEN ISLAND,1877,VICTORY BOULEVARD,10314,7182734515,09/20/2012,10H,Not Critical,12,A,09/20/2012,10/26/2014,Cycle Inspection / Initial Inspection
41236123,BRONX,3139,EAST TREMONT AVENUE,10461,7188234218,09/13/2012,04C,Critical,13,A,09/13/2012,10/26/2014,Cycle Inspection / Re-inspection
41236123,BRONX,3139,EAST TREMONT AVENUE,10461,7188234218,09/13/2012,04M,Critical,13,A,09/13/2012,10/26/2014,Cycle Inspection / Re-inspection
41236517,MANHATTAN,301,WEST  110 STREET,10026,2122220683,09/18/2012,10B,Not Critical,2,A,09/18/2012,10/26/2014,Cycle Inspection / Initial Inspection
41236951,MANHATTAN,920,BROADWAY                                                                                            ,10010,2122605327,09/28/2012,04M,Critical,50,,,10/26/2014,Cycle Inspection / Compliance Inspection
41236951,MANHATTAN,920,BROADWAY                                                                                            ,10010,2122605327,09/28/2012,04N,Critical,50,,,10/26/2014,Cycle Inspection / Compliance Inspection
41236951,MANHATTAN,920,BROADWAY                                                                                            ,10010,2122605327,09/28/2012,06C,Critical,50,,,10/26/2014,Cycle Inspection / Compliance Inspection
